[W621 21:11:54.558262641 socket.cpp:767] [c10d] The client socket cannot be initialized to connect to [localhost.localdomain]:29500 (errno: 97 - Address family not supported by protocol).

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
[W621 21:11:57.266926466 socket.cpp:767] [c10d] The client socket cannot be initialized to connect to [localhost.localdomain]:29500 (errno: 97 - Address family not supported by protocol).
2026-06-21 21:11:57,917 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-06-21 21:11:57,918 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA RTX PRO 6000 Blackwell Server Edition MIG 1g.24gb, MFU will show as 0%
GPU: NVIDIA RTX PRO 6000 Blackwell Server Edition MIG 1g.24gb | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 120 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 8,192
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 8192,
  "n_layer": 8,
  "n_head": 4,
  "n_kv_head": 4,
  "n_embd": 512,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 16,777,216
lm_head                 : 4,194,304
transformer_matrices    : 25,166,016
scalars                 : 42
total                   : 50,331,882
Estimated FLOPs per token: 2.202021e+08
Auto-computed optimal batch size: 262,144 tokens
Scaling LRs by 0.7071 for batch size 262,144 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.615182 for depth 8
Scaling the LR for the AdamW parameters ∝1/√(512/768) = 1.224745
Using user-provided number of iterations: 2,000
Total number of training tokens: 524,288,000
Tokens : Scaling params ratio: 17.86
Total training FLOPs estimate: 1.154493e+17
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 262,144 => gradient accumulation steps: 16
[rank0]:W0621 21:12:02.119000 4342 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode
Step 00000 | Validation bpb: 3.216757
step 00000/02000 (0.00%) | loss: 9.011375 | lrm: 0.03 | dt: 24311.22ms | tok/sec: 10,782 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02000 (0.05%) | loss: 9.004721 | lrm: 0.05 | dt: 2323.70ms | tok/sec: 112,813 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/02000 (0.10%) | loss: 8.992590 | lrm: 0.07 | dt: 2324.43ms | tok/sec: 112,777 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/02000 (0.15%) | loss: 8.975318 | lrm: 0.10 | dt: 2326.04ms | tok/sec: 112,699 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00004/02000 (0.20%) | loss: 8.952490 | lrm: 0.12 | dt: 2322.76ms | tok/sec: 112,858 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00005/02000 (0.25%) | loss: 8.920047 | lrm: 0.15 | dt: 2320.96ms | tok/sec: 112,946 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00006/02000 (0.30%) | loss: 8.874493 | lrm: 0.17 | dt: 2319.51ms | tok/sec: 113,016 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00007/02000 (0.35%) | loss: 8.808430 | lrm: 0.20 | dt: 2319.84ms | tok/sec: 113,000 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00008/02000 (0.40%) | loss: 8.721847 | lrm: 0.23 | dt: 2318.42ms | tok/sec: 113,070 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00009/02000 (0.45%) | loss: 8.584721 | lrm: 0.25 | dt: 2318.60ms | tok/sec: 113,061 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00010/02000 (0.50%) | loss: 8.415763 | lrm: 0.28 | dt: 2318.98ms | tok/sec: 113,042 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00390/02000 (19.50%) | loss: 3.301150 | lrm: 1.00 | dt: 2321.40ms | tok/sec: 112,924 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 2 | total time: 14.69m | eta: 62.2m
step 00391/02000 (19.55%) | loss: 3.293018 | lrm: 1.00 | dt: 2319.48ms | tok/sec: 113,018 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 2 | total time: 14.73m | eta: 62.2m
step 00392/02000 (19.60%) | loss: 3.297142 | lrm: 1.00 | dt: 2320.36ms | tok/sec: 112,975 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 2 | total time: 14.77m | eta: 62.2m
step 00393/02000 (19.65%) | loss: 3.285179 | lrm: 1.00 | dt: 2319.77ms | tok/sec: 113,004 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 3 | total time: 14.81m | eta: 62.1m
step 00394/02000 (19.70%) | loss: 3.283353 | lrm: 1.00 | dt: 2321.47ms | tok/sec: 112,921 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 3 | total time: 14.85m | eta: 62.1m
step 00395/02000 (19.75%) | loss: 3.306463 | lrm: 1.00 | dt: 2319.74ms | tok/sec: 113,005 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 4 | total time: 14.89m | eta: 62.1m
step 00396/02000 (19.80%) | loss: 3.305700 | lrm: 1.00 | dt: 2319.32ms | tok/sec: 113,026 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 4 | total time: 14.92m | eta: 62.0m
step 00397/02000 (19.85%) | loss: 3.292741 | lrm: 1.00 | dt: 2319.26ms | tok/sec: 113,029 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 5 | total time: 14.96m | eta: 62.0m
step 00398/02000 (19.90%) | loss: 3.290306 | lrm: 1.00 | dt: 2321.69ms | tok/sec: 112,911 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 5 | total time: 15.00m | eta: 61.9m
step 00399/02000 (19.95%) | loss: 3.305953 | lrm: 1.00 | dt: 2321.44ms | tok/sec: 112,922 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 6 | total time: 15.04m | eta: 61.9m
step 00400/02000 (20.00%) | loss: 3.307304 | lrm: 1.00 | dt: 2320.56ms | tok/sec: 112,966 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 6 | total time: 15.08m | eta: 61.9m
step 00401/02000 (20.05%) | loss: 3.307006 | lrm: 1.00 | dt: 2320.89ms | tok/sec: 112,949 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 6 | total time: 15.12m | eta: 61.8m
step 00402/02000 (20.10%) | loss: 3.336843 | lrm: 1.00 | dt: 2320.60ms | tok/sec: 112,963 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 7 | total time: 15.16m | eta: 61.8m
step 00403/02000 (20.15%) | loss: 3.318013 | lrm: 1.00 | dt: 2321.85ms | tok/sec: 112,903 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 7 | total time: 15.19m | eta: 61.7m
step 00404/02000 (20.20%) | loss: 3.319531 | lrm: 1.00 | dt: 2321.02ms | tok/sec: 112,943 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 8 | total time: 15.23m | eta: 61.7m
step 00405/02000 (20.25%) | loss: 3.319483 | lrm: 1.00 | dt: 2320.88ms | tok/sec: 112,950 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 8 | total time: 15.27m | eta: 61.7m
step 00406/02000 (20.30%) | loss: 3.306721 | lrm: 1.00 | dt: 2322.31ms | tok/sec: 112,880 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 9 | total time: 15.31m | eta: 61.6m
step 00407/02000 (20.35%) | loss: 3.304255 | lrm: 1.00 | dt: 2320.03ms | tok/sec: 112,991 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 9 | total time: 15.35m | eta: 61.6m
step 00408/02000 (20.40%) | loss: 3.322437 | lrm: 1.00 | dt: 2320.07ms | tok/sec: 112,989 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 9 | total time: 15.39m | eta: 61.6m
step 00409/02000 (20.45%) | loss: 3.307473 | lrm: 1.00 | dt: 2320.40ms | tok/sec: 112,973 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 10 | total time: 15.43m | eta: 61.5m
step 00410/02000 (20.50%) | loss: 3.304972 | lrm: 1.00 | dt: 2321.94ms | tok/sec: 112,898 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 10 | total time: 15.47m | eta: 61.5m
step 00411/02000 (20.55%) | loss: 3.280449 | lrm: 1.00 | dt: 2321.17ms | tok/sec: 112,936 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 11 | total time: 15.50m | eta: 61.4m
step 00412/02000 (20.60%) | loss: 3.281429 | lrm: 1.00 | dt: 2321.28ms | tok/sec: 112,930 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 11 | total time: 15.54m | eta: 61.4m
step 00413/02000 (20.65%) | loss: 3.284969 | lrm: 1.00 | dt: 2318.80ms | tok/sec: 113,051 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 12 | total time: 15.58m | eta: 61.4m
step 00414/02000 (20.70%) | loss: 3.273695 | lrm: 1.00 | dt: 2321.90ms | tok/sec: 112,900 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 12 | total time: 15.62m | eta: 61.3m
step 00415/02000 (20.75%) | loss: 3.280282 | lrm: 1.00 | dt: 2319.61ms | tok/sec: 113,012 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 12 | total time: 15.66m | eta: 61.3m
step 00416/02000 (20.80%) | loss: 3.280201 | lrm: 1.00 | dt: 2322.80ms | tok/sec: 112,856 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 13 | total time: 15.70m | eta: 61.2m
step 00417/02000 (20.85%) | loss: 3.269222 | lrm: 1.00 | dt: 2321.17ms | tok/sec: 112,936 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 13 | total time: 15.74m | eta: 61.2m
step 00418/02000 (20.90%) | loss: 3.280608 | lrm: 1.00 | dt: 2321.42ms | tok/sec: 112,924 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 14 | total time: 15.78m | eta: 61.2m
step 00419/02000 (20.95%) | loss: 3.266129 | lrm: 1.00 | dt: 2320.81ms | tok/sec: 112,953 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 14 | total time: 15.81m | eta: 61.1m
step 00420/02000 (21.00%) | loss: 3.273905 | lrm: 1.00 | dt: 2319.75ms | tok/sec: 113,005 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 15 | total time: 15.85m | eta: 61.1m
step 00421/02000 (21.05%) | loss: 3.272956 | lrm: 1.00 | dt: 2318.88ms | tok/sec: 113,047 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 15 | total time: 15.89m | eta: 61.1m
step 00422/02000 (21.10%) | loss: 3.263026 | lrm: 1.00 | dt: 2320.05ms | tok/sec: 112,990 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 15 | total time: 15.93m | eta: 61.0m
step 00423/02000 (21.15%) | loss: 3.269751 | lrm: 1.00 | dt: 2322.50ms | tok/sec: 112,871 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 16 | total time: 15.97m | eta: 61.0m
step 00424/02000 (21.20%) | loss: 3.259780 | lrm: 1.00 | dt: 2319.15ms | tok/sec: 113,034 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 16 | total time: 16.01m | eta: 60.9m
step 00425/02000 (21.25%) | loss: 3.257556 | lrm: 1.00 | dt: 2320.51ms | tok/sec: 112,968 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 17 | total time: 16.05m | eta: 60.9m
step 00426/02000 (21.30%) | loss: 3.247726 | lrm: 1.00 | dt: 2318.32ms | tok/sec: 113,075 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 17 | total time: 16.08m | eta: 60.9m
step 00427/02000 (21.35%) | loss: 3.252291 | lrm: 1.00 | dt: 2319.58ms | tok/sec: 113,013 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 18 | total time: 16.12m | eta: 60.8m
step 00428/02000 (21.40%) | loss: 3.248472 | lrm: 1.00 | dt: 2319.42ms | tok/sec: 113,021 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 18 | total time: 16.16m | eta: 60.8m
step 00429/02000 (21.45%) | loss: 3.284692 | lrm: 1.00 | dt: 2321.76ms | tok/sec: 112,907 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 18 | total time: 16.20m | eta: 60.7m
step 00430/02000 (21.50%) | loss: 3.299308 | lrm: 1.00 | dt: 2320.66ms | tok/sec: 112,961 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 19 | total time: 16.24m | eta: 60.7m
step 00431/02000 (21.55%) | loss: 3.279511 | lrm: 1.00 | dt: 2322.00ms | tok/sec: 112,895 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 19 | total time: 16.28m | eta: 60.7m
step 00432/02000 (21.60%) | loss: 3.294471 | lrm: 1.00 | dt: 2320.78ms | tok/sec: 112,955 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 20 | total time: 16.32m | eta: 60.6m
step 00433/02000 (21.65%) | loss: 3.310224 | lrm: 1.00 | dt: 2320.69ms | tok/sec: 112,959 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 20 | total time: 16.36m | eta: 60.6m
step 00434/02000 (21.70%) | loss: 3.302225 | lrm: 1.00 | dt: 2320.03ms | tok/sec: 112,991 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 21 | total time: 16.39m | eta: 60.5m
step 00435/02000 (21.75%) | loss: 3.273960 | lrm: 1.00 | dt: 2322.10ms | tok/sec: 112,890 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 21 | total time: 16.43m | eta: 60.5m
step 00436/02000 (21.80%) | loss: 3.275015 | lrm: 1.00 | dt: 2320.46ms | tok/sec: 112,970 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 21 | total time: 16.47m | eta: 60.5m
step 00437/02000 (21.85%) | loss: 3.262682 | lrm: 1.00 | dt: 2322.17ms | tok/sec: 112,887 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 22 | total time: 16.51m | eta: 60.4m
step 00438/02000 (21.90%) | loss: 3.252048 | lrm: 1.00 | dt: 2319.53ms | tok/sec: 113,015 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 22 | total time: 16.55m | eta: 60.4m
step 00439/02000 (21.95%) | loss: 3.240925 | lrm: 1.00 | dt: 2321.24ms | tok/sec: 112,932 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 23 | total time: 16.59m | eta: 60.4m
step 00440/02000 (22.00%) | loss: 3.252764 | lrm: 1.00 | dt: 2321.52ms | tok/sec: 112,919 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 23 | total time: 16.63m | eta: 60.3m
step 00441/02000 (22.05%) | loss: 3.252998 | lrm: 1.00 | dt: 2320.07ms | tok/sec: 112,989 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 24 | total time: 16.66m | eta: 60.3m
step 00442/02000 (22.10%) | loss: 3.251410 | lrm: 1.00 | dt: 2321.95ms | tok/sec: 112,898 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 24 | total time: 16.70m | eta: 60.2m
step 00443/02000 (22.15%) | loss: 3.262324 | lrm: 1.00 | dt: 2321.41ms | tok/sec: 112,924 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 24 | total time: 16.74m | eta: 60.2m
step 00444/02000 (22.20%) | loss: 3.257645 | lrm: 1.00 | dt: 2321.32ms | tok/sec: 112,928 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 25 | total time: 16.78m | eta: 60.2m
step 00445/02000 (22.25%) | loss: 3.218778 | lrm: 1.00 | dt: 2319.08ms | tok/sec: 113,038 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 25 | total time: 16.82m | eta: 60.1m
step 00446/02000 (22.30%) | loss: 3.229871 | lrm: 1.00 | dt: 2321.42ms | tok/sec: 112,924 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 26 | total time: 16.86m | eta: 60.1m
step 00447/02000 (22.35%) | loss: 3.225109 | lrm: 1.00 | dt: 2320.84ms | tok/sec: 112,952 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 26 | total time: 16.90m | eta: 60.0m
step 00448/02000 (22.40%) | loss: 3.228343 | lrm: 1.00 | dt: 2321.48ms | tok/sec: 112,921 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 27 | total time: 16.94m | eta: 60.0m
step 00449/02000 (22.45%) | loss: 3.216881 | lrm: 1.00 | dt: 2322.76ms | tok/sec: 112,858 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 27 | total time: 16.97m | eta: 60.0m
step 00450/02000 (22.50%) | loss: 3.198310 | lrm: 1.00 | dt: 2321.26ms | tok/sec: 112,931 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 27 | total time: 17.01m | eta: 59.9m
step 00451/02000 (22.55%) | loss: 3.216311 | lrm: 1.00 | dt: 2322.34ms | tok/sec: 112,879 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 28 | total time: 17.05m | eta: 59.9m
step 00452/02000 (22.60%) | loss: 3.217490 | lrm: 1.00 | dt: 2320.13ms | tok/sec: 112,986 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 28 | total time: 17.09m | eta: 59.9m
step 00453/02000 (22.65%) | loss: 3.249116 | lrm: 1.00 | dt: 2321.57ms | tok/sec: 112,916 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 29 | total time: 17.13m | eta: 59.8m
step 00454/02000 (22.70%) | loss: 3.242689 | lrm: 1.00 | dt: 2319.26ms | tok/sec: 113,028 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 29 | total time: 17.17m | eta: 59.8m
step 00455/02000 (22.75%) | loss: 3.234423 | lrm: 1.00 | dt: 2321.56ms | tok/sec: 112,917 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 30 | total time: 17.21m | eta: 59.7m
step 00456/02000 (22.80%) | loss: 3.243120 | lrm: 1.00 | dt: 2321.10ms | tok/sec: 112,939 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 30 | total time: 17.24m | eta: 59.7m
step 00457/02000 (22.85%) | loss: 3.220649 | lrm: 1.00 | dt: 2321.44ms | tok/sec: 112,923 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 30 | total time: 17.28m | eta: 59.7m
step 00458/02000 (22.90%) | loss: 3.244647 | lrm: 1.00 | dt: 2320.62ms | tok/sec: 112,963 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 31 | total time: 17.32m | eta: 59.6m
step 00459/02000 (22.95%) | loss: 3.245441 | lrm: 1.00 | dt: 2322.04ms | tok/sec: 112,894 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 31 | total time: 17.36m | eta: 59.6m
step 00460/02000 (23.00%) | loss: 3.268228 | lrm: 1.00 | dt: 2323.44ms | tok/sec: 112,826 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 32 | total time: 17.40m | eta: 59.5m
step 00461/02000 (23.05%) | loss: 3.253012 | lrm: 1.00 | dt: 2321.19ms | tok/sec: 112,935 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 32 | total time: 17.44m | eta: 59.5m
step 00462/02000 (23.10%) | loss: 3.256230 | lrm: 1.00 | dt: 2320.18ms | tok/sec: 112,984 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 32 | total time: 17.48m | eta: 59.5m
step 00463/02000 (23.15%) | loss: 3.249091 | lrm: 1.00 | dt: 2321.38ms | tok/sec: 112,925 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 33 | total time: 17.52m | eta: 59.4m
step 00464/02000 (23.20%) | loss: 3.238052 | lrm: 1.00 | dt: 2320.64ms | tok/sec: 112,962 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 33 | total time: 17.55m | eta: 59.4m
step 00465/02000 (23.25%) | loss: 3.239006 | lrm: 1.00 | dt: 2321.33ms | tok/sec: 112,928 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 34 | total time: 17.59m | eta: 59.4m
step 00466/02000 (23.30%) | loss: 3.210615 | lrm: 1.00 | dt: 2319.36ms | tok/sec: 113,024 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 34 | total time: 17.63m | eta: 59.3m
step 00467/02000 (23.35%) | loss: 3.191132 | lrm: 1.00 | dt: 2320.55ms | tok/sec: 112,966 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 35 | total time: 17.67m | eta: 59.3m
step 00468/02000 (23.40%) | loss: 3.203298 | lrm: 1.00 | dt: 2321.13ms | tok/sec: 112,937 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 35 | total time: 17.71m | eta: 59.2m
step 00469/02000 (23.45%) | loss: 3.202209 | lrm: 1.00 | dt: 2320.60ms | tok/sec: 112,964 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 35 | total time: 17.75m | eta: 59.2m
step 00470/02000 (23.50%) | loss: 3.176771 | lrm: 1.00 | dt: 2321.74ms | tok/sec: 112,908 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 36 | total time: 17.79m | eta: 59.2m
step 00471/02000 (23.55%) | loss: 3.176817 | lrm: 1.00 | dt: 2320.46ms | tok/sec: 112,970 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 36 | total time: 17.83m | eta: 59.1m
step 00472/02000 (23.60%) | loss: 3.192549 | lrm: 1.00 | dt: 2320.88ms | tok/sec: 112,950 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 37 | total time: 17.86m | eta: 59.1m
step 00473/02000 (23.65%) | loss: 3.210452 | lrm: 1.00 | dt: 2319.66ms | tok/sec: 113,009 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 37 | total time: 17.90m | eta: 59.0m
step 00474/02000 (23.70%) | loss: 3.240446 | lrm: 1.00 | dt: 2321.30ms | tok/sec: 112,930 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 38 | total time: 17.94m | eta: 59.0m
step 00475/02000 (23.75%) | loss: 3.222571 | lrm: 1.00 | dt: 2321.61ms | tok/sec: 112,914 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 38 | total time: 17.98m | eta: 59.0m
step 00476/02000 (23.80%) | loss: 3.247105 | lrm: 1.00 | dt: 2321.66ms | tok/sec: 112,912 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 38 | total time: 18.02m | eta: 58.9m
step 00477/02000 (23.85%) | loss: 3.278173 | lrm: 1.00 | dt: 2321.76ms | tok/sec: 112,907 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 39 | total time: 18.06m | eta: 58.9m
step 00478/02000 (23.90%) | loss: 3.275538 | lrm: 1.00 | dt: 2320.38ms | tok/sec: 112,974 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 39 | total time: 18.10m | eta: 58.9m
step 00479/02000 (23.95%) | loss: 3.247973 | lrm: 1.00 | dt: 2320.89ms | tok/sec: 112,949 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 40 | total time: 18.13m | eta: 58.8m
step 00480/02000 (24.00%) | loss: 3.242118 | lrm: 1.00 | dt: 2321.15ms | tok/sec: 112,937 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 40 | total time: 18.17m | eta: 58.8m
step 00481/02000 (24.05%) | loss: 3.191684 | lrm: 1.00 | dt: 2322.88ms | tok/sec: 112,853 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 41 | total time: 18.21m | eta: 58.7m
step 00482/02000 (24.10%) | loss: 3.192132 | lrm: 1.00 | dt: 2323.30ms | tok/sec: 112,832 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 41 | total time: 18.25m | eta: 58.7m
step 00483/02000 (24.15%) | loss: 3.196585 | lrm: 1.00 | dt: 2327.27ms | tok/sec: 112,640 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 41 | total time: 18.29m | eta: 58.7m
step 00484/02000 (24.20%) | loss: 3.198548 | lrm: 1.00 | dt: 2325.87ms | tok/sec: 112,708 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 42 | total time: 18.33m | eta: 58.6m
step 00485/02000 (24.25%) | loss: 3.184756 | lrm: 1.00 | dt: 2319.47ms | tok/sec: 113,018 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 42 | total time: 18.37m | eta: 58.6m
step 00486/02000 (24.30%) | loss: 3.178564 | lrm: 1.00 | dt: 2321.72ms | tok/sec: 112,909 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 43 | total time: 18.41m | eta: 58.5m
step 00487/02000 (24.35%) | loss: 3.183175 | lrm: 1.00 | dt: 2321.23ms | tok/sec: 112,933 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 43 | total time: 18.44m | eta: 58.5m
step 00488/02000 (24.40%) | loss: 3.193644 | lrm: 1.00 | dt: 2320.82ms | tok/sec: 112,953 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 44 | total time: 18.48m | eta: 58.5m
step 00489/02000 (24.45%) | loss: 3.189529 | lrm: 1.00 | dt: 2320.30ms | tok/sec: 112,978 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 44 | total time: 18.52m | eta: 58.4m
step 00490/02000 (24.50%) | loss: 3.187768 | lrm: 1.00 | dt: 2317.91ms | tok/sec: 113,094 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 44 | total time: 18.56m | eta: 58.4m
step 00491/02000 (24.55%) | loss: 3.193966 | lrm: 1.00 | dt: 2321.12ms | tok/sec: 112,938 | bf16_mfu: 0.00 | epoch: 1 pq: 2 rg: 45 | total time: 18.60m | eta: 58.3m
